,date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change
697,2020-01-05,7358.75,38331.085604,22,39.0,4,0.0006307407470511,177.0,393.04,8343.110626999998
698,2020-01-06,7758.0,54635.695316,23,41.0,4,0.0528344876574414,448.5799999999999,413.04,16304.609711999998
699,2020-01-07,8145.28,91171.684661,30,40.0,0,0.048714049363715,483.97000000000025,791.1700000000001,36535.98934500001
700,2020-01-08,8055.98,112622.64264,36,51.0,0,-0.0110239455899596,585.0,697.2299999999996,21450.957979
701,2020-01-09,7817.76,64239.51983,23,44.0,4,-0.0300166042803076,305.96000000000004,59.76000000000022,-48383.12281000001
702,2020-01-10,8197.02,82406.777448,25,41.0,4,0.0473726050737365,527.0,51.74000000000069,18167.257618
703,2020-01-11,8020.01,54810.032667,24,50.0,0,-0.021831004824521,283.1800000000003,-35.969999999999345,-27596.744780999998
704,2020-01-12,8184.98,38131.494336,21,45.0,4,0.0203610985654772,237.0,367.21999999999935,-16678.538330999996
705,2020-01-13,8110.34,31159.755683,20,49.0,4,-0.0091609765261906,140.10999999999967,-86.68000000000029,-6971.738653000004
706,2020-01-14,8810.01,120399.126742,35,56.0,0,0.0827487842214984,774.46,790.0,89239.371059
707,2020-01-15,8821.41,84816.297606,35,54.0,0,0.0012931461661754,352.4799999999996,636.4300000000003,-35582.829136
708,2020-01-16,8720.01,51991.074284,25,55.0,6,-0.0115613364781777,273.8099999999995,609.6700000000001,-32825.22332199999
709,2020-01-17,8913.28,70897.737377,26,54.0,6,0.0219219147333138,369.2099999999991,103.27000000000044,18906.663093
710,2020-01-18,8915.96,38294.746545,27,51.0,0,0.0003006297542892,182.5,94.54999999999929,-32602.990832
711,2020-01-19,8701.7,70676.889259,27,53.0,0,-0.0243245203259787,732.9799999999996,-18.30999999999949,32382.142714
712,2020-01-20,8642.35,38896.639746,24,48.0,4,-0.0068438722969167,225.70999999999916,-270.9300000000003,-31780.249513
713,2020-01-21,8736.03,36494.687659,23,49.0,4,0.0107813164886575,301.0,-179.92999999999847,-2401.952086999998
714,2020-01-22,8682.36,29080.557138,22,52.0,4,-0.0061624719446312,228.0,-19.340000000000146,-7414.130521000003
715,2020-01-23,8404.52,48165.944597,23,49.0,4,-0.0325237247519215,385.4200000000001,-237.82999999999996,19085.387459
716,2020-01-24,8439.0,41687.529529,21,40.0,4,0.0040941618097954,290.02000000000044,-297.03000000000065,-6478.415068000002
717,2020-01-25,8340.58,25521.157932,23,41.0,4,-0.0117310598587629,196.36000000000055,-341.78000000000065,-16166.371597
718,2020-01-26,8615.0,31130.485164,19,42.0,4,0.0323721116628264,324.46999999999935,210.4799999999996,5609.327232000003
719,2020-01-27,8907.57,53973.542996,23,50.0,4,0.0333966070332517,465.0,468.5699999999997,22843.057831999995
720,2020-01-28,9374.21,74584.853765,27,54.0,6,0.0510608246260278,537.6000000000004,1033.6299999999992,20611.31076900001
721,2020-01-29,9301.53,53864.065122,30,57.0,0,-0.0077833988822244,233.23999999999975,686.5300000000007,-20720.788643000007
722,2020-01-30,9513.21,60626.744259,28,57.0,6,0.0225024562789087,373.5599999999995,605.6399999999994,6762.679136999999
723,2020-01-31,9352.89,45552.022352,27,55.0,0,-0.0169959725849247,320.2099999999991,-21.31999999999971,-15074.721907
724,2020-02-01,9384.61,28578.067354,26,57.0,6,0.0033857270501311,183.53000000000063,83.07999999999993,-16973.954998
725,2020-02-02,9331.51,45690.91254,25,57.0,6,-0.0056742682215185,357.03000000000065,-181.6999999999989,17112.845186
726,2020-02-03,9292.24,50892.133451,24,59.0,6,-0.004217202035113,384.7900000000009,-60.64999999999964,5201.220911000004
727,2020-02-04,9197.02,53308.175266,27,56.0,6,-0.0103001247040763,256.9899999999998,-187.59000000000012,2416.041814999997
728,2020-02-05,9612.04,64870.415615,30,53.0,0,0.0441369607900437,567.2300000000014,280.53000000000065,11562.240349
729,2020-02-06,9772.0,64949.706588,31,61.0,6,0.0165046740650946,336.21999999999935,479.7600000000002,79.29097300000285
730,2020-02-07,9813.73,43966.114632,27,56.0,6,0.0042612721758092,155.0,616.7099999999991,-20983.591956000004
731,2020-02-08,9895.05,43600.843666,26,56.0,6,0.0082522065275585,272.8899999999994,283.0099999999984,-365.2709659999964
732,2020-02-09,10151.75,43408.475616,39,56.0,0,0.025611472320488,285.25,379.75,-192.3680499999973
733,2020-02-10,9851.83,59573.084619,31,57.0,0,-0.0299888796895525,432.0,38.10000000000037,16164.609002999998
734,2020-02-11,10223.08,62422.395224,34,52.0,0,0.0369906845059992,623.5900000000001,328.03000000000065,2849.3106049999988
735,2020-02-12,10326.46,61008.06393,37,61.0,0,0.0100616239729993,226.92000000000007,174.70999999999913,-1414.3312940000033
736,2020-02-13,10229.63,79344.358759,33,65.0,6,-0.0094211220322859,420.0,377.7999999999993,18336.294829
737,2020-02-14,10344.36,47038.480173,28,63.0,6,0.0111530324716662,270.1899999999987,121.28000000000064,-32305.87858599999
738,2020-02-15,9904.72,57657.202947,28,64.0,6,-0.0434300324484619,574.0,-421.7399999999998,10618.722773999994
739,2020-02-16,9917.27,60023.999537,29,59.0,6,0.001266270609251,411.8799999999992,-312.3599999999988,2366.7965900000054
740,2020-02-17,9706.0,70261.011901,28,49.0,0,-0.0215334308259409,511.4899999999998,-638.3600000000006,10237.012364000002
741,2020-02-18,10164.71,70604.124019,29,53.0,0,0.0461776664232251,673.9899999999998,259.9899999999998,343.11211799999
