,target
187,0.32298441044909276
188,0.29364759350233116
189,-0.8994010134090232
190,-0.9551440816355585
191,-0.9157615294428227
192,-0.951198314451839
193,-0.941960088634227
194,-0.9471975989553785
195,-0.9426337761603767
196,-1.0614149002415825
197,-1.1334166813450879
198,-1.0901298188576882
199,-0.913665997666735
200,-1.1140226390722845
201,-1.0298989160556522
202,-0.7491640839241845
203,-0.7959628134619452
204,-1.0554566689509084
205,-1.1289198009268988
206,-0.8372054676723605
207,-0.7554756982481499
208,-0.6724683538331665
209,-0.7323344341972927
210,-0.7021950890101021
211,-0.8993702831874036
212,-1.0388750625271548
213,-1.0710622986407847
214,-1.0972719287025032
215,-1.1193884377759482
216,-1.20755724574703
217,-1.1644644679024325
218,-1.2271680274227048
219,-0.6637008773755437
220,-0.33934794369411886
221,-0.33349075418482227
222,-0.2461226313633134
223,-0.2275104386097394
224,-0.6588383420569
225,-0.6014706814677306
226,-0.722060471854894
227,-0.6694814757671038
228,-0.5122587545825584
229,-0.0928657265484757
230,-0.5325571418560796
231,-0.15069329100248116
232,-0.05635994402906916
233,0.08187611177708023
234,-0.23315071581306912
235,-0.2407545246101676
236,-0.39609576487388654
237,-0.9653445777628911
238,-0.897533498909206
239,-0.8560328789419297
240,-0.3703378597353454
241,-0.5116917394032661
242,-0.22808049268339609
243,-0.15609444929068553
244,-0.06526694727570265
245,-0.609712251421769
246,-0.5998763911787672
247,-0.6705003097837448
248,-0.4193067294714007
249,-0.8607052404933455
250,-0.866627864755808
251,-0.5919623657547458
252,-0.6175586136520144
253,-0.8760516161075261
254,-0.6868635889514508
255,-0.6495482122621836
256,-0.9781701057783435
257,-0.8441907738753732
258,-0.3410115652544516
259,-0.3311422071126798
260,-0.28191862980553023
261,0.05860516571081641
262,0.4903349625269735
263,0.3398450092932312
264,1.868275046203857
265,1.70455213590171
266,0.9448025145514791
267,1.2056843578606233
268,1.1264029205467583
269,-0.5179879382063532
270,-0.36403158919657724
271,-0.365870309144599
272,-0.41019356256156353
273,-0.41167145590626575
274,-0.5015900190697793
275,-0.6371337855585962
276,-0.7733972110268038
